source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
9546,Cerebrale temp.,,,,,Cerebrale temp.,428,NEURO-Algemeen,,,,0,,,59,°C,Cel,,,,,numericitems,208,208,cerebral temp.
9554,Kopieer en plak,,,,,Kopieer en plak,627,Decubitus-DecubitusWondverzorging,,,,0,,,8,l,L,"0,26","0,46",,,numericitems,19070,19070,Copy and paste
9564,NDT-syst.,,,,,NDT-syst.,460,VB-VAC,,,,0,,,6,ml,mL,,,,,numericitems,2261,2261,NDT System
9583,Wonddrain1 Stand,,,,,Wdrain1/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,46514,46514,Wondrain1 Stand
9584,Wonddrain2 Stand,,,,,Wdrain2/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,20403,20403,Wondrain2 Stand
9585,Wonddrain3 Stand,,,,,Wdrain3/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,7221,7221,Wondrain3 Stand
9587,Wonddrain4 Stand,,,,,Wdrain4/Stand,352,VB-Wonddrains,,,,0,,,6,ml,mL,,,,,numericitems,2089,2089,Wondrain4 Stand
9609,BIPAP T1 Evita1,,,,,BIPAP T1 Evita1,330,ZZ-OUD-Resp-Evita Machinegegevens,,,,0,,,0,None,,,,,,numericitems,37997,18339,BIPAP T1 Evita1
9611,BIPAP T2 Evita1,,,,,BIPAP T2 Evita1,330,ZZ-OUD-Resp-Evita Machinegegevens,,,,0,,,0,None,,,,,,numericitems,38011,18446,BIPAP T2 Evita1
9619,Mv Lekkage,,,,,Mv Lekkage,331,ZZ-OUD-Resp-PatientGeg.,,,,0,,,26,l/min,L/min,,,,,numericitems,7,7,Mv Leakage
9626,Wondlekkage,,,,,Wondlekkage,462,VB-Wondlekkage,,,,0,,,6,ml,mL,,,,,numericitems,7688,7688,Wound leakage
9640,NO(2),,,,,NO(2),366,ZZ-OUD-Resp-Evita Machinegegevens2,,,,0,,,0,None,,,,,,numericitems,4,4,NO(2)
9644,Temperatuur Bevochtiger(2),,,,,Bevochtiging tmp(2),366,ZZ-OUD-Resp-Evita Machinegegevens2,,,,0,,,59,°C,Cel,,,,,numericitems,2,2,Temperature Humidifier(2)
9646,Tidal Volume (set)(2),tidal volume setting,LOINC,20112-9,Tidal volume setting Ventilator,Tidal. Vol (set)(2),366,ZZ-OUD-Resp-Evita Machinegegevens2,,,,0,,,6,ml,mL,,,,,numericitems,1,1,tidal volume setting
9654,Ademfrequentie Spontaan(2),respiratory rate spontaneous,LOINC,19839-0,Breath rate spontaneous --on ventilator,AF Spontaan(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,0,None,,,,,,numericitems,8,8,respiratory rate spontaneous
9655,Airtrap(2),,,,,Airtrap(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,6,ml,mL,,,,,numericitems,3,3,air trap(2)
9658,End Tidal CO2% (2),end tidal carbon dioxide partial pressure,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,End Tidal CO2% (2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,0,None,,,,,,numericitems,15,15,end tidal carbon dioxide partial pressure
9661,Intrinsic PEEP(2),,,,,Intrinsic PEEP(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,177,mbar,mbar,,,,,numericitems,10,10,Intrinsic PEEP(2)
9663,Mv Spontaan(2),,,,,Mv Spontaan(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,26,l/min,L/min,,,,,numericitems,1,1,Mv Spontaneous(2)
9664,O2 Volume(2),,,,,O2 Volume(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,0,None,,,,,,numericitems,5,5,O2 Volume(2)
9666,PEEP (gemeten)(2),positive end expiratory pressure measurement,LOINC,76248-4,PEEP Respiratory system --on ventilator,PEEP (gemeten)(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,177,mbar,mbar,,,,,numericitems,1,1,positive end expiratory pressure measurement
9668,VE(2),,,,,VE(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,26,l/min,L/min,,,,,numericitems,1,1,PU(2)
9669,VTe(2),,,,,VTe(2),464,ZZ-OUD-Resp-PatientGeg(2),,,,0,,,8,l,L,,,,,numericitems,1,1,FTe(2)
10439,PatiëntLeeftijd bij opname,,,,,Leeftijd bij opname,476,Anamnese-Patientgegevens,patient data,,,0,,,37,jaar,a,,,,,numericitems,1588,1588,Patient age at admission
10442,Gewicht bij opname,,,,,Gewichtbijopname,466,Patientenbestandparameters,,,,0,,,12,kg,kg,,,,,numericitems,1862,1862,Weight at recording
10592,Ascitespunctie,,,,,Ascitespunctie,468,VB-Punctie,,,,0,,,6,ml,mL,,,,,numericitems,882,882,Ascites puncture
10595,Pleurapunctie,,,,,Pleurapunctie,468,VB-Punctie,,,,0,,,6,ml,mL,,,,,numericitems,94,94,Pleural puncture
10597,Liquorpunctie,,,,,Liquorpunctie,468,VB-Punctie,,,,0,,,6,ml,mL,,,,,numericitems,9,9,Liquid puncture
10735,Substitutie-flow,CRRT replacement fluid rate setting,,,,Substitutie-flow,350,CVVH-Gegevens,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,52526,7730,CRRT replacement fluid rate setting
10736,Bloed-flow,CRRT blood flow,,,,Bloed-flow,350,CVVH-Gegevens,,,,0,,,24,ml/min,mL/min,,,,,numericitems,78572,68826,CRRT blood flow
10743,Nefrodrain li Uit,urine output from left sided nephrostomy,LOINC,79549-2,Urine output measured by nephrostomy,Nefrodrain li/Uit,471,VB-Nefrodrains,,,,0,,,6,ml,mL,,,,,numericitems,3301,3301,urine output from left sided nephrostomy
10745,Nefrodrain re Uit,urine output from right sided nephrostomy,LOINC,79549-2,Urine output measured by nephrostomy,Nefrodrain re/Uit,471,VB-Nefrodrains,,,,0,,,6,ml,mL,,,,,numericitems,4261,4261,urine output from right sided nephrostomy
12082,HFO-Bias-flow,,,,,Bias-flow,579,RESP-HFO,,,,0,,,26,l/min,L/min,,,,,numericitems,3,3,HFO bias flow
12083,HFO-Paw,,,,,Paw,579,RESP-HFO,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,3,3,HFO Paw
12084,HFO-Amplitude,,,,,Amplitude,579,RESP-HFO,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,3,3,HFO Amplitude
12085,HFO-Paw Ondergrens,,,,,Paw ondergrens,579,RESP-HFO,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,3,3,HFO-Paw Lower Limit
12086,HFO-Paw Bovengrens,,,,,Paw bovengrens,579,RESP-HFO,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,3,3,HFO-Paw Upper Limit
12087,Buikomvang,abdominal circumference,SNOMED CT,396552003,Abdominal circumference,Buikomvang,426,DIVERSEN,miscellaneous,,,0,,,50,cm,cm,,,,,numericitems,926,926,abdominal circumference
12088,HFO-Inspiratietijd,,,,,HFO-inspiratietijd,579,RESP-HFO,,,,0,,,191,Geen,,,,,,numericitems,3,3,HFO Inspiration Time
12090,HFO-Frequentie,,,,,HFO-Frequentie,579,RESP-HFO,,,,0,,,294,Hz,Hz,,,,,numericitems,3,3,HFO Frequency
12091,CVVH-Vochtverlies stand,,,,,Vochtverlies stand,350,CVVH-Gegevens,,,,0,,,6,ml,mL,,,,,numericitems,83945,83945,CVVH-Moisture loss mode
12106,Risicofactor Roken Aantal sig/dag,,,,,Sigaretten,473,Anamnese-Allergieen&Risicofactoren,,,,0,,,224,/dag,/d,,,,,numericitems,17946,17946,Risk factor Smoking Number of sig/day
12107,Risiocofactor Roken Pack Years,,,,,Jaren van roken,473,Anamnese-Allergieen&Risicofactoren,,,,0,,,225,/jaar,/a,,,,,numericitems,13288,13288,Risk Factor Smoking Pack Years
12266,Ademfreq.,respiratory rate measurement,LOINC,19840-8,Breath rate spontaneous and mechanical --on ventilator,Ademfreq.,586,RESP-Servo Patiëntgegevens,,,,0,,,15,/min,/min,,,,,numericitems,15613362,1280470,respiratory rate measurement
12267,CO2 min prodX,,,,,EtCO2 min prodX,318,Deleted - Niet gebruiken,,,,0,,,0,None,,,,,,numericitems,2,0,CO2 minus prodX
12270,CO2 tidal productie,,,,,VTCO2,586,RESP-Servo Patiëntgegevens,,,,0,,,6,ml,mL,,,,,numericitems,14591289,1027583,CO2 tidal production
12273,Exp. minuut volume,expiratory minute volume,LOINC,76008-2,Expired minute Volume during Mechanical ventilation,MVe,586,RESP-Servo Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,15623732,1279091,expiratory minute volume
12275,Exp. tidal volume,expiratory tidal volume,LOINC,20107-9,Tidal volume expired spontaneous+mechanical Respiratory system airway --on ventilator,VTe,586,RESP-Servo Patiëntgegevens,,,,0,,,6,ml,mL,,,,,numericitems,15621567,1279056,expiratory tidal volume
12276,Insp. Minuut volume,inspiratory minute volume,LOINC,76009-0,Inspired minute Volume during Mechanical ventilation,MVi,586,RESP-Servo Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,15621645,1278657,inspiratory minute volume
12277,Insp. tidal volume,inspiratory tidal volume,LOINC,20109-5,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,VTi,586,RESP-Servo Patiëntgegevens,,,,0,,,6,ml,mL,,,,,numericitems,15613545,1279315,inspiratory tidal volume
12278,Mean luchtweg druk,,,,,P mean,586,RESP-Servo Patiëntgegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,15622310,1278986,Mean airway pressure
12279,O2 concentratie,inspired oxygen concentration measurement,LOINC,19995-0,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,O2%,329,RESP-O2aanbod,,,,0,,,191,Geen,,,,,,numericitems,15645395,1274067,inspired oxygen concentration measurement
12280,Pauze druk,,,,,P plateau,586,RESP-Servo Patiëntgegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,310638,21095,Pause pressure
12281,Piek druk,peak inspiratory airway pressure,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,P peak,586,RESP-Servo Patiëntgegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,15622631,1279253,peak inspiratory airway pressure
12282,O2 concentratie (Set),inspired oxygen concentration setting,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,O2% (Set),587,RESP-Servo Machinegegevens,,,,0,,,191,Geen,,,,,,numericitems,15645752,1281165,inspired oxygen concentration setting
12283,Adem Frequentie (Set),respiratory rate setting,LOINC,19834-1,Breath rate setting Ventilator,Adem. Freq,587,RESP-Servo Machinegegevens,,,,0,,,15,/min,/min,,,,,numericitems,4216281,463308,respiratory rate setting
12284,PEEP (Set),positive end expiratory pressure setting,LOINC,20077-4,Positive end expiratory pressure setting Ventilator,PEEP (Set),587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,15646826,1282336,positive end expiratory pressure setting
12285,PC boven PEEP (Set),pressure control above PEEP setting,LOINC,76152-8,Airway pressure delta setting Ventilator,PC boven PEEP (Set),587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,4069976,456455,pressure control above PEEP setting
12286,PS boven PEEP (Set),pressure support above PEEP setting,LOINC,20079-0,Pressure support setting Ventilator,PS boven PEEP,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,10799693,961936,pressure support above PEEP setting
12287,SIMV Frequentie (Set),respiratory rate synchronized intermittent mandatory ventilation,LOINC,19835-8,Breath rate setting Ventilator synchronized intermittent mandatory,SIMV Frequentie,587,RESP-Servo Machinegegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,156160,7814,respiratory rate synchronized intermittent mandatory ventilation
12288,TriggergevoeligheidX,,,,,TriggergevoelighX,318,Deleted - Niet gebruiken,,,,0,,,191,Geen,,,,,,numericitems,101958,5,Trigger SensitivityX
12289,Volume (Set),minute volume setting,LOINC,33425-0,Minute volume setting Ventilator,Volume (Set),587,RESP-Servo Machinegegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,319307,21990,minute volume setting
12291,Teugvolume (Set),tidal volume setting,LOINC,20112-9,Tidal volume setting Ventilator,Teugvolume,587,RESP-Servo Machinegegevens,,,,0,,,6,ml,mL,,,,,numericitems,317036,19965,tidal volume setting
12292,Eind insp. cyclus (Set),,,,,Eind insp. cyclus,587,RESP-Servo Machinegegevens,,,,0,,,191,Geen,,,,,,numericitems,11961585,888682,End insp. cycle (Set)
12293,Backup druk (Set),,,,,Backup druk,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,10077007,719074,Backup Pressure (Set)
12294,SIMV ademcyclus (Set),,,,,SIMV ademcyclus,587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,1903857,373121,SIMV Breathing Cycle (Set)
12295,P hoog (Set),,,,,P hoog,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,9333,1075,P high (Set)
12296,T hoog (Set),,,,,T hoog,587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,9007,754,T high (Set)
12297,T peep (Set),,,,,T peep,587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,10221,1968,T-peep (Set)
12298,PS boven P hoog (Set),,,,,PS boven P hoog,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,9303,1043,PS over P high (Set)
12300,Trigger time out (Set),,,,,Trigger time out,587,RESP-Servo Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,1019,1019,Trigger timeout (Set)
12301,PEEP tot,,,,,PEEP tot,586,RESP-Servo Patiëntgegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,7302,7302,PEEP to
12302,Vec (Eind-expiratoire flow),,,,,Vec (Eind-expiratoire flow),586,RESP-Servo Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,1615,1615,Vec (End Expiratory Flow)
12303,SBI (Zwakke ademhalingsindex),,,,,SBI (Zwakke ademhalingsindex),586,RESP-Servo Patiëntgegevens,,,,0,,,191,Geen,,,,,,numericitems,10438640,796268,SBI (Weak Respiratory Index)
12304,Triggergevoeligheid (Set),,,,,Triggergevoeligh,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,14639,14639,Trigger Sensitivity (Set)
12305,P Bovenste (Set),,,,,P Bovenste,587,RESP-Servo Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,15643740,1277500,P Upper (Set)
12322,Adem Frequentie (Set) (2),respiratory rate setting,LOINC,19834-1,Breath rate setting Ventilator,Adem. Freq (2),588,RESP-Servo Machinegegevens(2),,,,0,,,15,/min,/min,,,,,numericitems,69,69,respiratory rate setting
12329,O2 concentratie (Set) (2),inspired oxygen concentration setting,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,O2% (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,191,Geen,,,,,,numericitems,73,73,inspired oxygen concentration setting
12331,P Bovenste (Set) (2),,,,,P Bovenste (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,5,5,P Upper (Set) (2)
12335,PC boven PEEP (Set) (2),,,,,PC boven PEEP( Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,69,69,PC over PEEP (Set) (2)
12336,PEEP (Set) (2),positive end expiratory pressure setting,LOINC,20077-4,Positive end expiratory pressure setting Ventilator,PEEP (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,72,72,positive end expiratory pressure setting
12337,PS boven P hoog (Set) (2),,,,,PS boven P hoog (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,11,11,PS over P high (Set) (2)
12338,PS boven PEEP (Set) (2),,,,,PS boven PEEP (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,2,2,PS above PEEP (Set) (2)
12342,T peep (Set) (2),,,,,T peep (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,3,sec,s,,,,,numericitems,2,2,T peep (Set) (2)
12345,Triggergevoeligheid (Set) (2),,,,,Triggergevoeligheid (Set) (2),588,RESP-Servo Machinegegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,10,10,Trigger Sensitivity (Set) (2)
12348,Ademfreq.(2),respiratory rate measurement,LOINC,19840-8,Breath rate spontaneous and mechanical --on ventilator,Ademfreq.(2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,15,/min,/min,,,,,numericitems,52,52,respiratory rate measurement
12350,CO2 min prod (2),,,,,VCO2 (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,24,ml/min,mL/min,,,,,numericitems,47,47,CO2 min prod (2)
12352,CO2 tidal productie (2),,,,,VTCO2 (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,6,ml,mL,,,,,numericitems,47,47,CO2 tidal production (2)
12354,Eind exp. druk (2),,,,,PEEP (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,51,51,End exp. pressure (2)
12356,End tidal CO2 concentratie (2),end tidal carbon dioxide partial pressure,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,EtCO2 (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,381,381,end tidal carbon dioxide partial pressure
12357,Exp. minuut volume (2),expiratory minute volume,LOINC,76008-2,Expired minute Volume during Mechanical ventilation,MVe (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,26,l/min,L/min,,,,,numericitems,68,68,expiratory minute volume
12358,Exp. tidal volume (2),expiratory tidal volume,LOINC,20107-9,Tidal volume expired spontaneous+mechanical Respiratory system airway --on ventilator,VTe (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,6,ml,mL,,,,,numericitems,68,68,expiratory tidal volume
12360,Insp. tidal volume (2),inspiratory tidal volume,LOINC,20109-5,Tidal volume inspired spontaneous+mechanical Measured --on ventilator,VTi (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,6,ml,mL,,,,,numericitems,51,51,inspiratory tidal volume
12362,Mean luchtweg druk (2),,,,,P mean (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,51,51,Mean airway pressure (2)
12364,PEEP tot (2),,,,,PEEP tot (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,33,33,PEEP up to (2)
12365,Piek druk (2),peak inspiratory airway pressure,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,P peak (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,54,54,peak inspiratory airway pressure
12367,Vec (Eind-expiratoire flow) (2),,,,,Vec (Eind-expiratoire flow) (2),589,RESP-Servo Patiëntgegevens(2),,,,0,,,26,l/min,L/min,,,,,numericitems,1,1,Vec (End Expiratory Flow) (2)
12369,SET %O2,inspired oxygen concentration setting,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,SET %O2,590,RESP-Bipap Vision Machinegegevens,,,,0,,,191,Geen,,,,,,numericitems,373,373,inspired oxygen concentration setting
12371,CPAP (Bipap Vision),,,,,CPAP (Bipap Vision),590,RESP-Bipap Vision Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,115,115,CPAP (Bipap Vision)
12372,Rate (Bipap Vision),,,,,Rate,591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,15,/min,/min,,,,,numericitems,214,214,Rate (Bipap Vision)
12373,Vt (Bipap Vision),,,,,Vt (Bipap Vision),591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,6,ml,mL,,,,,numericitems,211,211,Vt (Bipap Vision)
12374,MinVent,minute volume,LOINC,33425-0,Minute volume setting Ventilator,MinVent,591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,169,169,minute volume
12378,IPAP,,,,,IPAP,590,RESP-Bipap Vision Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,305,305,IPAP
12379,EPAP,,,,,EPAP,590,RESP-Bipap Vision Machinegegevens,,,,0,,,175,cmH2O,cm[H2O],,,,,numericitems,304,304,EPAP
12380,IPAP Rise Time,,,,,IPAP Rise Time,590,RESP-Bipap Vision Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,50,50,IPAP Rise Time
12381,Tinsp (Set),,,,,Tinsp (Set,590,RESP-Bipap Vision Machinegegevens,,,,0,,,3,sec,s,,,,,numericitems,74,74,Tinsp (Set)
12382,Ti/ T tot,,,,,Ti / T tot,591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,191,Geen,,,,,,numericitems,27,27,Ti/ T tot
12383,Tot. leak,,,,,Tot. leak,591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,26,l/min,L/min,,,,,numericitems,38,38,Until. leak
12384,Pt. trig,,,,,Pt. trig,591,RESP-Bipap Vision Patiëntgegevens,,,,0,,,191,Geen,,,,,,numericitems,27,27,Pt. trig
12385,Rate (Set),,,,,Rate (Set),590,RESP-Bipap Vision Machinegegevens,,,,0,,,15,/min,/min,,,,,numericitems,187,187,Rate (Set)
12403,Pacemaker Atrium ampl.(output) ingesteld,pacemaker atrial amplitude set,,,,PM_Atrium ampl.(outp.) ingest.,320,HD-Hartritme,hemodynamics-heart rhythm,,,0,,,0,None,,,,,,numericitems,1255,1255,pacemaker atrial amplitude set
12404,Pacemaker Atrium sense ingesteld,pacemaker atrial sense set,,,,PM_Atrium sense ingest.,320,HD-Hartritme,hemodynamics-heart rhythm,,,0,,,150,mV,mV,,,,,numericitems,1102,1102,pacemaker atrial sense set
12432,VCO2-Metabole meting,,,,,VCO2-Metabole meting,598,Metabole-metingen,,,,0,,,24,ml/min,mL/min,,,,,numericitems,1543,1543,VCO2 Metabolic measurement
12433,VO2-Metabole meting,,,,,VO2-Metabole meting,598,Metabole-metingen,,,,0,,,24,ml/min,mL/min,,,,,numericitems,1544,1544,VO2 Metabolic measurement
12435,Energy Expenditure,,,,,REE,598,Metabole-metingen,,,,0,,,297,kcal/24-uur,kcal/(24.h),,,,,numericitems,1548,1548,Energy Expenditure
12436,BMR-gemeten,,,,,BMR-gemeten,598,Metabole-metingen,,,,0,,,36,kcal,kcal,,,,,numericitems,33,33,BMR measured
12440,IABP HF,intra-aortic balloon pump heart rate,,,,IABP HF,326,HD-IABP,hemodynamics intra-aortic balloon pump,,,0,,,15,/min,/min,,,,,numericitems,83321,19090,intra-aortic balloon pump heart rate
12441,IABP Mean Sys. Blood Pressure,intra-aortic balloon pump systolic pressure,,,,IABP Mean Sys. Blood Pressure,326,HD-IABP,hemodynamics intra-aortic balloon pump,,,0,,,298,mmHG/lsb.,mm[Hg],,,,,numericitems,82687,18461,intra-aortic balloon pump systolic pressure
12442,IABP Mean Dia. Blood Pressure,intra-aortic balloon pump diastolic pressure,,,,IABP Mean Dia. Blood Pressure,326,HD-IABP,hemodynamics intra-aortic balloon pump,,,0,,,298,mmHG/lsb.,mm[Hg],,,,,numericitems,82682,18452,intra-aortic balloon pump diastolic pressure
12443,IABP Mean Blood Pressure,intra-aortic balloon pump mean pressure,,,,IABP Mean Blood Pressure,326,HD-IABP,hemodynamics intra-aortic balloon pump,,,0,,,298,mmHG/lsb.,mm[Hg],,,,,numericitems,82978,18741,intra-aortic balloon pump mean pressure
12444,Bloedflow ingesteld,CRRT blood flow setting,,,,Bloedflow ingesteld,351,CVVH-Instellingen,,,,0,,,24,ml/min,mL/min,,,,,numericitems,69828,59142,CRRT blood flow setting
12445,PA min ingesteld,,,,,PA min ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68717,57816,PA min set
12446,PBE max ingesteld,,,,,PBE max ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68690,57796,PBE max set
12447,PD1 max ingesteld,,,,,PD1 max ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68177,57289,PD1 max set
12448,PD2 min ingesteld,,,,,PD2 min ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68501,57569,PD2 min set
12449,PFD max ingesteld,,,,,PFD max ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68610,57658,PFD max set
12450,PV venster,,,,,PV venster,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68676,57700,PV window
12451,Substitutie vloeistof volume ingesteld,CRRT replacement fluid rate setting,,,,Substitutie vloeistof volume ingesteld,351,CVVH-Instellingen,,,,0,,,6,ml,mL,,,,,numericitems,67952,57152,CRRT replacement fluid rate setting
12452,Substitutieflow ingesteld,CRRT replacement fluid rate setting,,,,Substitutieflow ingesteld,351,CVVH-Instellingen,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,68896,58329,CRRT replacement fluid rate setting
12453,TMP max ingesteld,,,,,TMP max ingesteld,351,CVVH-Instellingen,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,68507,57597,TMP max set
12454,Vochtverlies ingesteld,,,,,Vochtverlies ingesteld,351,CVVH-Instellingen,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,69427,58993,Fluid loss set
12455,PD1,,,,,PD1,350,CVVH-Gegevens,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,66517,0,PD1
12456,PFD,,,,,PFD,350,CVVH-Gegevens,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,70732,60917,PDF
12458,TempVerwarmer,,,,,TempVerwarmer,350,CVVH-Gegevens,,,,0,,,59,°C,Cel,,,,,numericitems,66552,0,Temp Heater
12459,TMP,CRRT transmembrane pressure,,,,TMP,350,CVVH-Gegevens,,,,0,,,173,mmHg,mm[Hg],,,,,numericitems,70867,61091,CRRT transmembrane pressure
12460,Bloedflow,,,,,Bloedflow,282,CVVH-Afspraken,,,,0,,,24,ml/min,mL/min,,,,,numericitems,10374,10374,Blood flow
12461,Substitutieflow,,,,,Substitutieflow,282,CVVH-Afspraken,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,10374,10374,Substitution flow
12463,Onttrekken,,,,,Onttrekken,282,CVVH-Afspraken,,,,0,,,46,ml/uur,mL/h,,,,,numericitems,10374,10374,Withdraw
12503,Thoraxdrain4 Productie,,,,,Th.drain4,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,1015,1015,Chest Drain4 Production
12504,Thoraxdrain5 Productie,,,,,Th.drain5,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,244,244,Chest Drain5 Production
12506,Thoraxdrain6 Productie,,,,,Th.drain6,346,VB-Thoraxdrains,,,,0,,,6,ml,mL,,,,,numericitems,67,67,Chest Drain6 Production
